Pair ID,Source Folder 1,Package 1,Class 1,Method 1,Start Line 1,End Line 1,Source Folder 2,Package 2,Class 2,Method 2,Start Line 2,End Line 2,Left Code,Right Code,Clone Type
22-1-2,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parseMenu,215,275,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parsePopupMenu,284,339,"String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractSelectableAction action = ( AbstractSelectableAction ) getAction ( id , mediator ) ;
if ( action == null )
continue ;","String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractSelectableAction action = ( AbstractSelectableAction ) getAction ( id , mediator ) ;
if ( action == null )
continue ;",Type 1
22-1-2,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parseMenu,215,275,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parsePopupMenu,284,339,"String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractColumbaAction action = getAction ( id , mediator ) ;
if ( action == null )
continue ;","String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractColumbaAction action = getAction ( id , mediator ) ;
if ( action == null )
continue ;",Type 1
22-1-2,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parseMenu,215,275,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parsePopupMenu,284,339,"imenu = getIMenu ( id , mediator ) ;
if ( imenu == null )
continue ;","imenu = getIMenu ( id , mediator ) ;
if ( imenu == null )
continue ;",Type 1
23-1-2,mail/src/main/java,org.columba.mail.imap,IMAPServer,login,517,576,mail/src/main/java,org.columba.mail.pop3,POP3Store,login,288,342,"if ( loginMethod == AuthenticationManager . LOGIN )


protocol . login ( item . get ( ""user"" ) , password ) ;
authenticated = true ;
try
protocol . authenticate ( AuthenticationManager . getSaslName ( loginMethod ) , item . get ( ""user"" ) , password ) ;
authenticated = true ;","if ( loginMethod == AuthenticationManager . APOP )
try
protocol . apop ( popItem . get ( ""user"" ) , password ) ;

login = true ;
try
protocol . auth ( AuthenticationManager . getSaslName ( loginMethod ) , popItem . get ( ""user"" ) , password ) ;
login = true ;",Type 3
25-1-2,contact/src/main/java,org.columba.addressbook.folder.importfilter,MozillaCSVAddressbookImporter,importAddressbook,48,103,plugins/org.columba.example.CSVAddressbookImportFilter/src,,CSVAddressbookImporter,importAddressbook,48,107,"LOG . info ( ""importing addressbook::::"" ) ;
BufferedReader in = new BufferedReader ( new FileReader ( file ) ) ;
String str ;
while ( ( str = in . readLine ( ) ) != null )
int counter = - 1 ;
ContactModel card = new ContactModel ( ) ;
StringBuffer token = new StringBuffer ( ) ;
int pos = 0 ;
while ( pos < str . length ( ) )
char ch = str . charAt ( pos ) ;
if ( ch == ',' )
counter ++ ;
if ( counter == 0 )
card . setGivenName ( token . toString ( ) ) ;
else if ( counter == 1 )
card . setFamilyName ( token . toString ( ) ) ;
else if ( counter == 2 )
card . setSortString ( token . toString ( ) ) ;
else if ( counter == 3 )
card . setNickName ( token . toString ( ) ) ;
else if ( counter == 4 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_WORK ) ) ;
else if ( counter == 5 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_HOME ) ) ;
else if ( counter == 8 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_BUSINESS_PHONE ) ) ;
else if ( counter == 9 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_HOME_PHONE ) ) ;
token = new StringBuffer ( ) ;
else
token . append ( ch ) ;
pos ++ ;
saveContact ( card ) ;
in . close ( ) ;","
BufferedReader in = new BufferedReader ( new FileReader ( file ) ) ;
String str ;
while ( ( str = in . readLine ( ) ) != null )
int counter = - 1 ;
ContactModel card = new ContactModel ( ) ;
StringBuffer token = new StringBuffer ( ) ;
int pos = 0 ;
while ( pos < str . length ( ) )
char ch = str . charAt ( pos ) ;
if ( ch == ',' )
counter ++ ;
if ( counter == 0 )
card . setGivenName ( token . toString ( ) ) ;
else if ( counter == 1 )
card . setFamilyName ( token . toString ( ) ) ;
else if ( counter == 2 )
card . setSortString ( token . toString ( ) ) ;
else if ( counter == 3 )
card . setNickName ( token . toString ( ) ) ;
else if ( counter == 4 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_WORK ) ) ;
else if ( counter == 5 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_HOME ) ) ;
else if ( counter == 8 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_BUSINESS_PHONE ) ) ;
else if ( counter == 9 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_HOME_PHONE ) ) ;
token = new StringBuffer ( ) ;
else
token . append ( ch ) ;
pos ++ ;
saveContact ( card ) ;
in . close ( ) ;",Type 3
27-1-2,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parseMenu,217,275,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parsePopupMenu,285,339,"String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractColumbaAction action = getAction ( id , mediator ) ;
if ( action == null )
continue ;","String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractColumbaAction action = getAction ( id , mediator ) ;
if ( action == null )
continue ;",Type 1
27-1-2,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parseMenu,217,275,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parsePopupMenu,285,339,"String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractSelectableAction action = ( AbstractSelectableAction ) getAction ( id , mediator ) ;
if ( action == null )
continue ;","String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractSelectableAction action = ( AbstractSelectableAction ) getAction ( id , mediator ) ;
if ( action == null )
continue ;",Type 1
27-1-2,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parseMenu,217,275,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parsePopupMenu,285,339,"String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractColumbaAction action = getAction ( id , mediator ) ;
if ( action == null )
continue ;","String id = menuElement . getAttributeValue ( MenuXMLDecoder . ID ) ;
AbstractColumbaAction action = getAction ( id , mediator ) ;
if ( action == null )
continue ;",Type 1
27-1-2,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parseMenu,217,275,core/src/main/java,org.columba.core.gui.menu,MenuXMLDecoder,parsePopupMenu,285,339,"imenu = getIMenu ( id , mediator ) ;
if ( imenu == null )
continue ;","imenu = getIMenu ( id , mediator ) ;
if ( imenu == null )
continue ;",Type 1
31-1-2,mail/src/main/java,org.columba.mail.spam,MacchiatoPlugin,trainMessageAsSpam,157,209,mail/src/main/java,org.columba.mail.spam,MacchiatoPlugin,trainMessageAsHam,218,271,"InputStream istream = CommandHelper . getBodyPart ( mailbox , uid ) ;
Header h = mailbox . getHeaderFields ( uid , Message . HEADERFIELDS ) ;
Enumeration e = h . getKeys ( ) ;
List list = new ArrayList ( ) ;
while ( e . hasMoreElements ( ) )
String key = ( String ) e . nextElement ( ) ;
list . add ( h . get ( key ) ) ;","InputStream istream = CommandHelper . getBodyPart ( mailbox , uid ) ;
Header h = mailbox . getHeaderFields ( uid , Message . HEADERFIELDS ) ;
Enumeration e = h . getKeys ( ) ;
List list = new ArrayList ( ) ;
while ( e . hasMoreElements ( ) )
String key = ( String ) e . nextElement ( ) ;
list . add ( h . get ( key ) ) ;",Type 1
36-1-2,contact/src/main/java,org.columba.addressbook.gui.list,AddressbookDNDListView,dragGestureRecognized,173,225,mail/src/main/java,org.columba.mail.gui.contact.list,ContactDNDListView,dragGestureRecognized,178,230,"if ( dndAction == false )
if ( selection1 == null )

IBasicModelPartial [ ] items = new IBasicModelPartial [ 1 ] ;

items [ 0 ] = ( IBasicModelPartial ) getSelectedValue ( ) ;
HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
else if ( selection1 . length != 0 )

IBasicModelPartial [ ] items = new IBasicModelPartial [ selection1 . length ] ;

items = selection1 ;
HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
else
if ( selection2 . length != 0 )

IBasicModelPartial [ ] items = new IBasicModelPartial [ selection2 . length ] ;

items = selection2 ;
HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
else

IBasicModelPartial [ ] items = new IBasicModelPartial [ 1 ] ;

items [ 0 ] = ( IBasicModelPartial ) getSelectedValue ( ) ;
HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
StringSelection text = new StringSelection ( ""contact"" ) ;
dragSource . startDrag ( event , DragSource . DefaultMoveDrop , text , this ) ;
clearSelection ( ) ;","if ( dndAction == false )
if ( selection1 == null )
IHeaderItem [ ] items = new IHeaderItem [ 1 ] ;

items [ 0 ] = ( IHeaderItem ) getSelectedValue ( ) ;

HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
else if ( selection1 . length != 0 )
IHeaderItem [ ] items = new IHeaderItem [ selection1 . length ] ;

items = selection1 ;

HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
else
if ( selection2 . length != 0 )
IHeaderItem [ ] items = new IHeaderItem [ selection2 . length ] ;

items = selection2 ;

HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
else
IHeaderItem [ ] items = new IHeaderItem [ 1 ] ;

items [ 0 ] = ( IHeaderItem ) getSelectedValue ( ) ;

HeaderItemDNDManager . getInstance ( ) . setHeaderItemList ( items ) ;
StringSelection text = new StringSelection ( ""contact"" ) ;
dragSource . startDrag ( event , DragSource . DefaultMoveDrop , text , this ) ;
clearSelection ( ) ;",Type 2
40-1-2,mail/src/main/java,org.columba.mail.gui.composer.command,ReplyCommand,execute,100,146,mail/src/main/java,org.columba.mail.gui.composer.command,ReplyWithTemplateCommand,execute,55,105,"model = new ComposerModel ( ) ;
IMailbox folder = ( IMailbox ) ( ( MailFolderCommandReference ) getReference ( ) ) . getSourceFolder ( ) ;
Object [ ] uids = ( ( MailFolderCommandReference ) getReference ( ) ) . getUids ( ) ;
MailFolderCommandReference ref = new MailFolderCommandReference ( folder , uids ) ;
model . setSourceReference ( ref ) ;
initHeader ( folder , uids ) ;
MimeTree mimePartTree = folder . getMimePartTree ( uids [ 0 ] ) ;
XmlElement html = MailConfig . getInstance ( ) . getMainFrameOptionsConfig ( ) . getRoot ( ) . getElement ( ""/options/html"" ) ;
MimePart bodyPart = null ;
if ( Boolean . valueOf ( html . getAttribute ( ""prefer"" ) ) . booleanValue ( ) )
bodyPart = mimePartTree . getFirstTextPart ( ""html"" ) ;
else
bodyPart = mimePartTree . getFirstTextPart ( ""plain"" ) ;","model = new ComposerModel ( ) ;
IMailbox folder = ( IMailbox ) ( ( MailFolderCommandReference ) getReference ( ) ) . getSourceFolder ( ) ;
Object [ ] uids = ( ( MailFolderCommandReference ) getReference ( ) ) . getUids ( ) ;
MailFolderCommandReference ref = new MailFolderCommandReference ( folder , uids ) ;
model . setSourceReference ( ref ) ;
initHeader ( folder , uids ) ;
MimeTree mimePartTree = folder . getMimePartTree ( uids [ 0 ] ) ;
XmlElement html = MailConfig . getInstance ( ) . getMainFrameOptionsConfig ( ) . getRoot ( ) . getElement ( ""/options/html"" ) ;
MimePart bodyPart = null ;
if ( Boolean . valueOf ( html . getAttribute ( ""prefer"" ) ) . booleanValue ( ) )
bodyPart = mimePartTree . getFirstTextPart ( ""html"" ) ;
else
bodyPart = mimePartTree . getFirstTextPart ( ""plain"" ) ;",Type 1
43-1-2,contact/src/main/java,org.columba.addressbook.folder.importfilter,MozillaCSVAddressbookImporter,importAddressbook,54,100,plugins/org.columba.example.CSVAddressbookImportFilter/src,,CSVAddressbookImporter,importAddressbook,54,103,"while ( ( str = in . readLine ( ) ) != null )
int counter = - 1 ;
ContactModel card = new ContactModel ( ) ;
StringBuffer token = new StringBuffer ( ) ;
int pos = 0 ;
while ( pos < str . length ( ) )
char ch = str . charAt ( pos ) ;
if ( ch == ',' )
counter ++ ;
if ( counter == 0 )
card . setGivenName ( token . toString ( ) ) ;
else if ( counter == 1 )
card . setFamilyName ( token . toString ( ) ) ;
else if ( counter == 2 )
card . setSortString ( token . toString ( ) ) ;
else if ( counter == 3 )
card . setNickName ( token . toString ( ) ) ;
else if ( counter == 4 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_WORK ) ) ;
else if ( counter == 5 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_HOME ) ) ;
else if ( counter == 8 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_BUSINESS_PHONE ) ) ;
else if ( counter == 9 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_HOME_PHONE ) ) ;
token = new StringBuffer ( ) ;
else
token . append ( ch ) ;
pos ++ ;
saveContact ( card ) ;","while ( ( str = in . readLine ( ) ) != null )
int counter = - 1 ;
ContactModel card = new ContactModel ( ) ;
StringBuffer token = new StringBuffer ( ) ;
int pos = 0 ;
while ( pos < str . length ( ) )
char ch = str . charAt ( pos ) ;
if ( ch == ',' )
counter ++ ;
if ( counter == 0 )
card . setGivenName ( token . toString ( ) ) ;
else if ( counter == 1 )
card . setFamilyName ( token . toString ( ) ) ;
else if ( counter == 2 )
card . setSortString ( token . toString ( ) ) ;
else if ( counter == 3 )
card . setNickName ( token . toString ( ) ) ;
else if ( counter == 4 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_WORK ) ) ;
else if ( counter == 5 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_HOME ) ) ;
else if ( counter == 8 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_BUSINESS_PHONE ) ) ;
else if ( counter == 9 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_HOME_PHONE ) ) ;
token = new StringBuffer ( ) ;
else
token . append ( ch ) ;
pos ++ ;
saveContact ( card ) ;",Type 1
44-1-2,core/src/main/java,org.columba.core.plugin,DefaultPluginLoader,loadPlugin,55,100,core/src/main/java,org.columba.core.plugin,Extension,instanciateJavaClass,252,300,"if ( className == null )
throw new IllegalArgumentException ( ""className == null"" ) ;
IExtensionInterface plugin = null ;

Class actClass ;
actClass = loader . loadClass ( className ) ;
if ( ( arguments == null ) || ( arguments . length == 0 ) )
plugin = ( IExtensionInterface ) actClass . newInstance ( ) ;
else
Constructor constructor ;
constructor = ClassLoaderHelper . findConstructor ( arguments , actClass ) ;
if ( constructor == null )
LOG . severe ( ""Couldn't find constructor for "" + className + "" with matching argument-list: "" ) ;
for ( int i = 0 ; i < arguments . length ; i ++ )
LOG . severe ( ""argument["" + i + ""]="" + arguments [ i ] ) ;
return null ;
else
plugin = ( IExtensionInterface ) constructor . newInstance ( arguments ) ;
return plugin ;","if ( className == null )
throw new IllegalArgumentException ( ""className == null"" ) ;
IExtensionInterface plugin = null ;
ClassLoader loader = Main . mainClassLoader ;
Class actClass ;
actClass = loader . loadClass ( className ) ;
if ( ( arguments == null ) || ( arguments . length == 0 ) )
plugin = ( IExtensionInterface ) actClass . newInstance ( ) ;
else
Constructor constructor ;
constructor = ClassLoaderHelper . findConstructor ( arguments , actClass ) ;
if ( constructor == null )
LOG . severe ( ""Couldn't find constructor for "" + className + "" with matching argument-list: "" ) ;
for ( int i = 0 ; i < arguments . length ; i ++ )
LOG . severe ( ""argument["" + i + ""]="" + arguments [ i ] ) ;
return null ;
else
plugin = ( IExtensionInterface ) constructor . newInstance ( arguments ) ;
return plugin ;",Type 3
45-1-2,contact/src/main/java,org.columba.addressbook.folder.importfilter,MozillaCSVAddressbookImporter,importAddressbook,56,100,plugins/org.columba.example.CSVAddressbookImportFilter/src,,CSVAddressbookImporter,importAddressbook,56,103,"int counter = - 1 ;
ContactModel card = new ContactModel ( ) ;
StringBuffer token = new StringBuffer ( ) ;
int pos = 0 ;
while ( pos < str . length ( ) )
char ch = str . charAt ( pos ) ;
if ( ch == ',' )
counter ++ ;
if ( counter == 0 )
card . setGivenName ( token . toString ( ) ) ;
else if ( counter == 1 )
card . setFamilyName ( token . toString ( ) ) ;
else if ( counter == 2 )
card . setSortString ( token . toString ( ) ) ;
else if ( counter == 3 )
card . setNickName ( token . toString ( ) ) ;
else if ( counter == 4 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_WORK ) ) ;
else if ( counter == 5 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_HOME ) ) ;
else if ( counter == 8 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_BUSINESS_PHONE ) ) ;
else if ( counter == 9 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_HOME_PHONE ) ) ;
token = new StringBuffer ( ) ;
else
token . append ( ch ) ;
pos ++ ;
saveContact ( card ) ;","int counter = - 1 ;
ContactModel card = new ContactModel ( ) ;
StringBuffer token = new StringBuffer ( ) ;
int pos = 0 ;
while ( pos < str . length ( ) )
char ch = str . charAt ( pos ) ;
if ( ch == ',' )
counter ++ ;
if ( counter == 0 )
card . setGivenName ( token . toString ( ) ) ;
else if ( counter == 1 )
card . setFamilyName ( token . toString ( ) ) ;
else if ( counter == 2 )
card . setSortString ( token . toString ( ) ) ;
else if ( counter == 3 )
card . setNickName ( token . toString ( ) ) ;
else if ( counter == 4 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_WORK ) ) ;
else if ( counter == 5 )
card . addEmail ( new EmailModel ( token . toString ( ) , EmailModel . TYPE_HOME ) ) ;
else if ( counter == 8 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_BUSINESS_PHONE ) ) ;
else if ( counter == 9 )
card . addPhone ( new PhoneModel ( token . toString ( ) , PhoneModel . TYPE_HOME_PHONE ) ) ;
token = new StringBuffer ( ) ;
else
token . append ( ch ) ;
pos ++ ;
saveContact ( card ) ;",Type 1
