Pair ID,Source Folder 1,Package 1,Class 1,Method 1,Start Line 1,End Line 1,Source Folder 2,Package 2,Class 2,Method 2,Start Line 2,End Line 2,Left Code,Right Code,Clone Type
64-1-2,src,installer,VariableGridLayout,getLayoutSize,254,273,src,installer,VariableGridLayout,getLayoutSize,276,296,"for ( int r = 0 , i = 0 ; r < nrows ; r ++ )
int row_height = 0 ;
for ( int c = 0 ; c < ncols ; c ++ , i ++ )

if ( i < ncomponents )
switch ( which )
case 0 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMinimumSize ( ) . height ) ;
break ;
case 1 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMaximumSize ( ) . height ) ;
break ;
default :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getPreferredSize ( ) . height ) ;
break ;
else
break ;
h += row_height ;","for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;",Type 3
64-1-3,src,installer,VariableGridLayout,getLayoutSize,254,273,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,252,271,"for ( int r = 0 , i = 0 ; r < nrows ; r ++ )
int row_height = 0 ;
for ( int c = 0 ; c < ncols ; c ++ , i ++ )
if ( i < ncomponents )
switch ( which )
case 0 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMinimumSize ( ) . height ) ;
break ;
case 1 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMaximumSize ( ) . height ) ;
break ;
default :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getPreferredSize ( ) . height ) ;
break ;
else
break ;
h += row_height ;","for ( int r = 0 , i = 0 ; r < nrows ; r ++ )
int row_height = 0 ;
for ( int c = 0 ; c < ncols ; c ++ , i ++ )
if ( i < ncomponents )
switch ( which )
case 0 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMinimumSize ( ) . height ) ;
break ;
case 1 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMaximumSize ( ) . height ) ;
break ;
default :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getPreferredSize ( ) . height ) ;
break ;
else
break ;
h += row_height ;",Type 1
64-1-4,src,installer,VariableGridLayout,getLayoutSize,254,273,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,274,294,"for ( int r = 0 , i = 0 ; r < nrows ; r ++ )
int row_height = 0 ;
for ( int c = 0 ; c < ncols ; c ++ , i ++ )

if ( i < ncomponents )
switch ( which )
case 0 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMinimumSize ( ) . height ) ;
break ;
case 1 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMaximumSize ( ) . height ) ;
break ;
default :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getPreferredSize ( ) . height ) ;
break ;
else
break ;
h += row_height ;","for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;",Type 3
64-2-3,src,installer,VariableGridLayout,getLayoutSize,276,296,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,252,271,"for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;","for ( int r = 0 , i = 0 ; r < nrows ; r ++ )
int row_height = 0 ;
for ( int c = 0 ; c < ncols ; c ++ , i ++ )

if ( i < ncomponents )
switch ( which )
case 0 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMinimumSize ( ) . height ) ;
break ;
case 1 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMaximumSize ( ) . height ) ;
break ;
default :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getPreferredSize ( ) . height ) ;
break ;
else
break ;
h += row_height ;",Type 3
64-2-4,src,installer,VariableGridLayout,getLayoutSize,276,296,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,274,294,"for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;","for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;",Type 1
64-3-4,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,252,271,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,274,294,"for ( int r = 0 , i = 0 ; r < nrows ; r ++ )
int row_height = 0 ;
for ( int c = 0 ; c < ncols ; c ++ , i ++ )

if ( i < ncomponents )
switch ( which )
case 0 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMinimumSize ( ) . height ) ;
break ;
case 1 :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getMaximumSize ( ) . height ) ;
break ;
default :
row_height = Math . max ( row_height , parent . getComponent ( i ) . getPreferredSize ( ) . height ) ;
break ;
else
break ;
h += row_height ;","for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;",Type 3
65-1-2,src,installer,CBZip2OutputStream,generateMTFValues,846,866,src,installer,CBZip2OutputStream,generateMTFValues,879,899,"
while ( true )
switch ( zPend % 2 )
case 0 :
m_szptr [ wr ] = ( short ) RUNA ;
wr ++ ;
m_mtfFreq [ RUNA ] ++ ;
break ;
case 1 :
m_szptr [ wr ] = ( short ) RUNB ;
wr ++ ;
m_mtfFreq [ RUNB ] ++ ;
break ;
;
if ( zPend < 2 )
break ;
zPend = ( zPend - 2 ) / 2 ;","zPend -- ;
while ( true )
switch ( zPend % 2 )
case 0 :
m_szptr [ wr ] = ( short ) RUNA ;
wr ++ ;
m_mtfFreq [ RUNA ] ++ ;
break ;
case 1 :
m_szptr [ wr ] = ( short ) RUNB ;
wr ++ ;
m_mtfFreq [ RUNB ] ++ ;
break ;

if ( zPend < 2 )
break ;
zPend = ( zPend - 2 ) / 2 ;",Type 3
66-1-2,src,org.gjt.sp.jedit.options,BrowserOptionPane,_save,124,144,src,org.gjt.sp.jedit.options,FirewallOptionPane,_save,91,101,"String [ ] dirs = { ""favorites"" , ""home"" , ""last"" , ""buffer"" , ""working"" } ;
jEdit . setProperty ( ""vfs.browser.defaultPath"" , dirs [ defaultDirectory . getSelectedIndex ( ) ] ) ;

jEdit . setBooleanProperty ( ""vfs.browser.showToolbar"" , showToolbar . isSelected ( ) ) ;

jEdit . setBooleanProperty ( ""vfs.browser.showMenubar"" , showMenubar . isSelected ( ) ) ;

jEdit . setBooleanProperty ( ""vfs.browser.showIcons"" , showIcons . isSelected ( ) ) ;

jEdit . setBooleanProperty ( ""vfs.browser.showHiddenFiles"" , showHiddenFiles . isSelected ( ) ) ;
jEdit . setBooleanProperty ( ""vfs.browser.sortIgnoreCase"" , sortIgnoreCase . isSelected ( ) ) ;

jEdit . setBooleanProperty ( ""vfs.browser.sortMixFilesAndDirs"" , sortMixFilesAndDirs . isSelected ( ) ) ;

jEdit . setBooleanProperty ( ""vfs.browser.doubleClickClose"" , doubleClickClose . isSelected ( ) ) ;
jEdit . setBooleanProperty ( ""vfs.browser.currentBufferFilter"" , currentBufferFilter . isSelected ( ) ) ;","
jEdit . setProperty ( ""firewall.host"" , httpHost . getText ( ) ) ;
jEdit . setProperty ( ""firewall.port"" , httpPort . getText ( ) ) ;

jEdit . setProperty ( ""firewall.user"" , httpUser . getText ( ) ) ;

jEdit . setProperty ( ""firewall.password"" , new String ( httpPass . getPassword ( ) ) ) ;

jEdit . setProperty ( ""firewall.nonProxyHosts"" , httpNonProxy . getText ( ) ) ;

jEdit . setBooleanProperty ( ""firewall.socks.enabled"" , socksEnabled . isSelected ( ) ) ;
jEdit . setProperty ( ""firewall.socks.host"" , socksHost . getText ( ) ) ;

jEdit . setProperty ( ""firewall.socks.port"" , socksPort . getText ( ) ) ;

jEdit . setBooleanProperty ( ""firewall.enabled"" , httpEnabled . isSelected ( ) ) ;",Type 3
67-1-2,src,org.gjt.sp.util,WorkThreadPool,fireStatusChanged,254,274,src,org.gjt.sp.util,WorkThreadPool,fireProgressChanged,281,301,"final Object [ ] listeners = listenerList . getListenerList ( ) ;
if ( listeners . length != 0 )
int index = 0 ;
for ( int i = 0 ; i < threads . length ; i ++ )
if ( threads [ i ] == thread )
index = i ;
break ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -- )
if ( listeners [ i ] == WorkThreadProgressListener . class )
( ( WorkThreadProgressListener ) listeners [ i + 1 ] ) . statusUpdate ( WorkThreadPool . this , index ) ;","final Object [ ] listeners = listenerList . getListenerList ( ) ;
if ( listeners . length != 0 )
int index = 0 ;
for ( int i = 0 ; i < threads . length ; i ++ )
if ( threads [ i ] == thread )
index = i ;
break ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -- )
if ( listeners [ i ] == WorkThreadProgressListener . class )
( ( WorkThreadProgressListener ) listeners [ i + 1 ] ) . progressUpdate ( WorkThreadPool . this , index ) ;",Type 2
68-1-2,src,gnu.regexp,CharIndexedInputStream,charAt,82,102,src,gnu.regexp,CharIndexedReader,charAt,93,113,"else if ( index >= end )
return OUT_OF_BOUNDS ;
else if ( index == - 1 )
return lookBehind [ 0 ] ;
else if ( index == - 2 )
return lookBehind [ 1 ] ;
else if ( index < - 2 )
return OUT_OF_BOUNDS ;
else if ( index >= bufsize )
try
while ( bufsize <= index )
bufsize += BUFFER_INCREMENT ;
br . reset ( ) ;
br . mark ( bufsize ) ;
br . skip ( index - 1 ) ;
else if ( this . index != index )
try
br . reset ( ) ;
br . skip ( index - 1 ) ;","else if ( index >= end )
return OUT_OF_BOUNDS ;
else if ( index == - 1 )
return lookBehind [ 0 ] ;
else if ( index == - 2 )
return lookBehind [ 1 ] ;
else if ( index < - 2 )
return OUT_OF_BOUNDS ;
else if ( index >= bufsize )
try
while ( bufsize <= index )
bufsize += BUFFER_INCREMENT ;
br . reset ( ) ;
br . mark ( bufsize ) ;
br . skip ( index - 1 ) ;
else if ( this . index != index )
try
br . reset ( ) ;
br . skip ( index - 1 ) ;",Type 2
68-1-2,src,gnu.regexp,CharIndexedInputStream,charAt,82,102,src,gnu.regexp,CharIndexedReader,charAt,93,113,"else if ( index >= end )
return OUT_OF_BOUNDS ;
else if ( index == - 1 )
return lookBehind [ 0 ] ;
else if ( index == - 2 )
return lookBehind [ 1 ] ;
else if ( index < - 2 )
return OUT_OF_BOUNDS ;
else if ( index >= bufsize )
try
while ( bufsize <= index )
bufsize += BUFFER_INCREMENT ;
br . reset ( ) ;
br . mark ( bufsize ) ;
br . skip ( index - 1 ) ;
else if ( this . index != index )
try
br . reset ( ) ;
br . skip ( index - 1 ) ;","else if ( index >= end )
return OUT_OF_BOUNDS ;
else if ( index == - 1 )
return lookBehind [ 0 ] ;
else if ( index == - 2 )
return lookBehind [ 1 ] ;
else if ( index < - 2 )
return OUT_OF_BOUNDS ;
else if ( index >= bufsize )
try
while ( bufsize <= index )
bufsize += BUFFER_INCREMENT ;
br . reset ( ) ;
br . mark ( bufsize ) ;
br . skip ( index - 1 ) ;
else if ( this . index != index )
try
br . reset ( ) ;
br . skip ( index - 1 ) ;",Type 2
71-1-2,src,installer,VariableGridLayout,getLayoutSize,276,296,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,274,294,"for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;","for ( int c = 0 ; c < ncols ; c ++ )
int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;",Type 1
72-1-2,src,org.gjt.sp.jedit.print,BufferPrinter1_3,print,83,100,src,org.gjt.sp.jedit.print,BufferPrinter1_4,print,87,106,"job = getPrintJob ( ) ;
job . setJobName ( buffer . getPath ( ) ) ;
boolean header = jEdit . getBooleanProperty ( ""print.header"" ) ;
boolean footer = jEdit . getBooleanProperty ( ""print.footer"" ) ;
boolean lineNumbers = jEdit . getBooleanProperty ( ""print.lineNumbers"" ) ;
boolean color = jEdit . getBooleanProperty ( ""print.color"" ) ;
Font font = jEdit . getFontProperty ( ""print.font"" ) ;
BufferPrintable printable = new BufferPrintable ( job , null , view , buffer , font , header , footer , lineNumbers , color ) ;
job . setPrintable ( printable , format ) ;
if ( ! job . printDialog ( ) )
return ;

printable . print ( ) ;","job = getPrintJob ( buffer . getPath ( ) ) ;

boolean header = jEdit . getBooleanProperty ( ""print.header"" ) ;
boolean footer = jEdit . getBooleanProperty ( ""print.footer"" ) ;
boolean lineNumbers = jEdit . getBooleanProperty ( ""print.lineNumbers"" ) ;
boolean color = jEdit . getBooleanProperty ( ""print.color"" ) ;
Font font = jEdit . getFontProperty ( ""print.font"" ) ;
BufferPrintable printable = new BufferPrintable ( job , format , view , buffer , font , header , footer , lineNumbers , color ) ;
job . setPrintable ( printable ) ;
if ( ! job . printDialog ( format ) )
return ;
savePrintSpec ( ) ;
printable . print ( ) ;",Type 2
73-1-2,src,bsh,BSHEnhancedForStatement,eval,76,94,src,bsh,BSHForStatement,eval,108,127,"if ( statement != null )
Object ret = statement . eval ( callstack , interpreter ) ;
if ( ret instanceof ReturnControl )
switch ( ( ( ReturnControl ) ret ) . kind )
case RETURN :
returnControl = ret ;
breakout = true ;
break ;
case CONTINUE :
break ;
case BREAK :
breakout = true ;
break ;","if ( statement != null )
Object ret = statement . eval ( callstack , interpreter ) ;
if ( ret instanceof ReturnControl )
switch ( ( ( ReturnControl ) ret ) . kind )
case RETURN :
returnControl = ret ;
breakout = true ;
break ;
case CONTINUE :
break ;
case BREAK :
breakout = true ;
break ;",Type 1
75-1-2,src,installer,VariableGridLayout,getLayoutSize,277,296,src,org.gjt.sp.jedit.gui,VariableGridLayout,getLayoutSize,275,294,"int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;","int col_width = 0 ;
for ( int r = 0 ; r < nrows ; r ++ )
int i = r * ncols + c ;
if ( i < ncomponents )
switch ( which )
case 0 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMinimumSize ( ) . width ) ;
break ;
case 1 :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getMaximumSize ( ) . width ) ;
break ;
default :
col_width = Math . max ( col_width , parent . getComponent ( i ) . getPreferredSize ( ) . width ) ;
break ;
else
break ;
w += col_width ;",Type 1
77-1-2,src,installer,CBZip2InputStream,getAndMoveToFrontDecode,425,443,src,installer,CBZip2InputStream,getAndMoveToFrontDecode,490,508,"while ( m_bsLive < 1 )
int zzi ;
char thech = 0 ;
try
thech = ( char ) m_input . read ( ) ;
if ( thech == - 1 )
compressedStreamEOF ( ) ;
zzi = thech ;
m_bsBuff = ( m_bsBuff << 8 ) | ( zzi & 0xff ) ;
m_bsLive += 8 ;","while ( m_bsLive < 1 )
int zzi ;
char thech = 0 ;
try
thech = ( char ) m_input . read ( ) ;
if ( thech == - 1 )
compressedStreamEOF ( ) ;
zzi = thech ;
m_bsBuff = ( m_bsBuff << 8 ) | ( zzi & 0xff ) ;
m_bsLive += 8 ;",Type 1
78-1-2,src,org.gjt.sp.jedit.gui,BufferOptions,actionPerformed,320,338,src,org.gjt.sp.jedit.options,EditingOptionPane,actionPerformed,268,286,"else if ( source == wrap )
if ( ! wrap . getSelectedItem ( ) . equals ( ""none"" ) )
if ( maxLineLen . getSelectedItem ( ) . equals ( ""0"" ) )
maxLineLen . setSelectedItem ( ""80"" ) ;
else if ( source == maxLineLen )
if ( ! wrap . getSelectedItem ( ) . equals ( ""none"" ) )
if ( maxLineLen . getSelectedItem ( ) . equals ( ""0"" ) )
wrap . setSelectedItem ( ""none"" ) ;","else if ( source == wrap )
if ( ! wrap . getSelectedItem ( ) . equals ( ""none"" ) )
if ( maxLineLen . getSelectedItem ( ) . equals ( ""0"" ) )
maxLineLen . setSelectedItem ( ""80"" ) ;
else if ( source == maxLineLen )
if ( ! wrap . getSelectedItem ( ) . equals ( ""none"" ) )
if ( maxLineLen . getSelectedItem ( ) . equals ( ""0"" ) )
wrap . setSelectedItem ( ""none"" ) ;",Type 1
79-1-2,src,org.gjt.sp.jedit.gui,PanelWindowContainer,paintHorizBorder,515,533,src,org.gjt.sp.jedit.gui,PanelWindowContainer,paintVertBorder,538,556,"g . setColor ( color3 ) ;
g . fillRect ( x , y , width , SPLITTER_WIDTH ) ;
for ( int i = 0 ; i < width / 4 - 1 ; i ++ )
g . setColor ( color1 ) ;
g . drawLine ( x + i * 4 + 2 , y + 3 , x + i * 4 + 2 , y + 3 ) ;
g . setColor ( color2 ) ;
g . drawLine ( x + i * 4 + 3 , y + 4 , x + i * 4 + 3 , y + 4 ) ;
g . setColor ( color1 ) ;
g . drawLine ( x + i * 4 + 4 , y + 5 , x + i * 4 + 4 , y + 5 ) ;
g . setColor ( color2 ) ;
g . drawLine ( x + i * 4 + 5 , y + 6 , x + i * 4 + 5 , y + 6 ) ;","g . setColor ( color3 ) ;
g . fillRect ( x , y , SPLITTER_WIDTH , height ) ;
for ( int i = 0 ; i < height / 4 - 1 ; i ++ )
g . setColor ( color1 ) ;
g . drawLine ( x + 4 , y + i * 4 + 3 , x + 4 , y + i * 4 + 3 ) ;
g . setColor ( color2 ) ;
g . drawLine ( x + 3 , y + i * 4 + 2 , x + 3 , y + i * 4 + 2 ) ;
g . setColor ( color1 ) ;
g . drawLine ( x + 6 , y + i * 4 + 5 , x + 6 , y + i * 4 + 5 ) ;
g . setColor ( color2 ) ;
g . drawLine ( x + 5 , y + i * 4 + 4 , x + 5 , y + i * 4 + 4 ) ;",Type 2
80-1-2,src,org.gjt.sp.jedit,Buffer,undo,1274,1292,src,org.gjt.sp.jedit,Buffer,redo,1313,1330,"try
writeLock ( ) ;
setFlag ( UNDO_IN_PROGRESS , true ) ;
int caret = undoMgr . undo ( ) ;
if ( caret == - 1 )
textArea . getToolkit ( ) . beep ( ) ;
else
textArea . setCaretPosition ( caret ) ;
fireTransactionComplete ( ) ;","try
writeLock ( ) ;
setFlag ( UNDO_IN_PROGRESS , true ) ;
int caret = undoMgr . redo ( ) ;
if ( caret == - 1 )
textArea . getToolkit ( ) . beep ( ) ;
else
textArea . setCaretPosition ( caret ) ;
fireTransactionComplete ( ) ;",Type 2
81-1-2,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesChanged,592,610,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesInserted,614,632,"Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesChanged ( modelEvent ) ;","Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesInserted ( modelEvent ) ;",Type 2
81-1-3,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesChanged,592,610,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesRemoved,636,654,"Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesChanged ( modelEvent ) ;","Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesRemoved ( modelEvent ) ;",Type 2
81-1-4,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesChanged,592,610,src,org.gjt.sp.jedit.gui,OptionsDialog,fireTreeStructureChanged,658,676,"Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesChanged ( modelEvent ) ;","Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeStructureChanged ( modelEvent ) ;",Type 2
81-2-3,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesInserted,614,632,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesRemoved,636,654,"Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesInserted ( modelEvent ) ;","Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesRemoved ( modelEvent ) ;",Type 2
81-2-4,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesInserted,614,632,src,org.gjt.sp.jedit.gui,OptionsDialog,fireTreeStructureChanged,658,676,"Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesInserted ( modelEvent ) ;","Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeStructureChanged ( modelEvent ) ;",Type 2
81-3-4,src,org.gjt.sp.jedit.gui,OptionsDialog,fireNodesRemoved,636,654,src,org.gjt.sp.jedit.gui,OptionsDialog,fireTreeStructureChanged,658,676,"Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeNodesRemoved ( modelEvent ) ;","Object [ ] listeners = listenerList . getListenerList ( ) ;
TreeModelEvent modelEvent = null ;
for ( int i = listeners . length - 2 ; i >= 0 ; i -= 2 )
if ( listeners [ i ] != TreeModelListener . class )
continue ;
if ( modelEvent == null )
modelEvent = new TreeModelEvent ( source , path , childIndices , children ) ;
( ( TreeModelListener ) listeners [ i + 1 ] ) . treeStructureChanged ( modelEvent ) ;",Type 2
