Pair ID,Source Folder 1,Package 1,Class 1,Method 1,Start Line 1,End Line 1,Source Folder 2,Package 2,Class 2,Method 2,Start Line 2,End Line 2,Left Code,Right Code,Clone Type
124-4-6,src,org.jruby.ast,FCallSpecialArgBlockNode,interpret,32,42,src,org.jruby.ast,FCallSpecialArgNode,interpret,32,45,"
switch ( nodes . size ( ) )
case 0 :
return callAdapter . callIter ( context , self , self , block ) ;
case 1 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . callIter ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , self ) ;
case 1 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) ) ;
case 2 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) ) ;
case 3 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) ) ;
default :
return callAdapter . call ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) ) ;",Type 3
124-5-6,src,org.jruby.ast,FCallSpecialArgBlockPassNode,interpret,34,44,src,org.jruby.ast,FCallSpecialArgNode,interpret,32,45,"
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , self , block ) ;
case 1 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , self ) ;
case 1 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) ) ;
case 2 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) ) ;
case 3 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) ) ;
default :
return callAdapter . call ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) ) ;",Type 3
127-1-2,src,org.jruby.compiler.impl,MethodBodyCompiler,issueBreakEvent,147,160,src,org.jruby.compiler.impl,RootScopedBodyCompiler,issueBreakEvent,136,149,"if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;","if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;",Type 1
128-1-2,src,org.jruby.runtime,CompiledBlock,yield,97,110,src,org.jruby.runtime,CompiledBlock19,yield,130,143,"IRubyObject self = prepareSelf ( binding ) ;

IRubyObject realArg = setupBlockArg ( context . getRuntime ( ) , value , self ) ;
Visibility oldVis = binding . getFrame ( ) . getVisibility ( ) ;
Frame lastFrame = pre ( context , null , binding ) ;
try

return callback . call ( context , self , realArg ) ;","IRubyObject self = prepareSelf ( binding ) ;
IRubyObject [ ] realArgs = setupBlockArg ( context . getRuntime ( ) , value , self ) ;

Visibility oldVis = binding . getFrame ( ) . getVisibility ( ) ;
Frame lastFrame = pre ( context , null , binding ) ;
try
return callback . call ( context , self , realArgs , Block . NULL_BLOCK ) ;
",Type 2
128-3-4,src,org.jruby.runtime,InterpretedBlock,yieldSpecific,189,202,src,org.jruby.runtime,InterpretedBlock,yield,242,255,"Visibility oldVis = binding . getFrame ( ) . getVisibility ( ) ;
Frame lastFrame = pre ( context , null , binding ) ;
IRubyObject self = prepareSelf ( binding ) ;
try
if ( ! noargblock )
assigner . assign ( context . getRuntime ( ) , context , self , arg0 , Block . NULL_BLOCK ) ;
return evalBlockBody ( context , self ) ;","Visibility oldVis = binding . getFrame ( ) . getVisibility ( ) ;
Frame lastFrame = pre ( context , null , binding ) ;
IRubyObject self = prepareSelf ( binding ) ;
try
if ( ! noargblock )
assigner . assign ( context . getRuntime ( ) , context , self , Block . NULL_BLOCK ) ;
return evalBlockBody ( context , self ) ;",Type 2
129-2-3,src,org.jruby,TopSelfFactory,createTopSelf,89,101,src,org.jruby,TopSelfFactory,createTopSelf,105,117,"topSelf . getSingletonClass ( ) . defineFastPrivateMethod ( ""public"" , new Callback ( ) { . . . } ) ;","topSelf . getSingletonClass ( ) . defineFastPrivateMethod ( ""private"" , new Callback ( ) { . . . } ) ;",Type 2
130-1-2,src,org.jruby.ast,AttrAssignNode,definition,259,272,src,org.jruby.ast,CallNode,definition,174,187,"IRubyObject receiver = receiverNode . interpret ( runtime , context , self , aBlock ) ;
RubyClass metaClass = receiver . getMetaClass ( ) ;
DynamicMethod method = metaClass . searchMethod ( name ) ;
Visibility visibility = method . getVisibility ( ) ;
if ( visibility != Visibility . PRIVATE && ( visibility != Visibility . PROTECTED || metaClass . getRealClass ( ) . isInstance ( self ) ) )
if ( metaClass . isMethodBound ( name , false ) )
return ASTInterpreter . getArgumentDefinition ( runtime , context , argsNode , ""assignment"" , self , aBlock ) ;","IRubyObject receiver = receiverNode . interpret ( runtime , context , self , aBlock ) ;
RubyClass metaClass = receiver . getMetaClass ( ) ;
DynamicMethod method = metaClass . searchMethod ( getName ( ) ) ;
Visibility visibility = method . getVisibility ( ) ;
if ( visibility != Visibility . PRIVATE && ( visibility != Visibility . PROTECTED || metaClass . getRealClass ( ) . isInstance ( self ) ) )
if ( ! method . isUndefined ( ) )
return ASTInterpreter . getArgumentDefinition ( runtime , context , getArgsNode ( ) , ""method"" , self , aBlock ) ;",Type 2
131-1-2,src,org.jruby.runtime.assigner,PreManyRest0Post0Assigner,assignArray,117,130,src,org.jruby.runtime.assigner,PreManyRest1Post0Assigner,assignArray,136,149,"switch ( valueLength )
case 0 :
assign ( runtime , context , self , block ) ;
break ;
case 1 :
assign ( runtime , context , self , values . eltInternal ( 0 ) , block ) ;
break ;
case 2 :
assign ( runtime , context , self , values . eltInternal ( 0 ) , values . eltInternal ( 1 ) , block ) ;
break ;
case 3 :
assign ( runtime , context , self , values . eltInternal ( 0 ) , values . eltInternal ( 1 ) , values . eltInternal ( 2 ) , block ) ;
break ;","switch ( valueLength )
case 0 :
assign ( runtime , context , self , block ) ;
break ;
case 1 :
assign ( runtime , context , self , values . eltInternal ( 0 ) , block ) ;
break ;
case 2 :
assign ( runtime , context , self , values . eltInternal ( 0 ) , values . eltInternal ( 1 ) , block ) ;
break ;
case 3 :
assign ( runtime , context , self , values . eltInternal ( 0 ) , values . eltInternal ( 1 ) , values . eltInternal ( 2 ) , block ) ;
break ;",Type 1
133-1-2,src,org.jruby.ast,CallSpecialArgNode,interpret,60,73,src,org.jruby.ast,FCallSpecialArgNode,interpret,32,45,"if ( arg instanceof RubyArray )
RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , receiver ) ;
case 1 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) ) ;
case 2 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) ) ;
case 3 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) ) ;
default :
return callAdapter . call ( context , self , receiver , nodes . toJavaArrayMaybeUnsafe ( ) ) ;","if ( arg instanceof RubyArray )
RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , self ) ;
case 1 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) ) ;
case 2 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) ) ;
case 3 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) ) ;
default :
return callAdapter . call ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) ) ;",Type 2
134-1-2,src,org.jruby.javasupport.proxy,JavaProxyClassFactory,generateGetInvocationHandler,313,325,src,org.jruby.javasupport.proxy,JavaProxyClassFactory,generateGetProxyClass,328,336,"GeneratorAdapter gh = new GeneratorAdapter ( Opcodes . ACC_PUBLIC , new org . objectweb . asm . commons . Method ( ""___getInvocationHandler"" , INVOCATION_HANDLER_TYPE , EMPTY_TYPE_ARR ) , null , EMPTY_TYPE_ARR , cw ) ;
gh . loadThis ( ) ;
gh . getField ( selfType , INVOCATION_HANDLER_FIELD_NAME , INVOCATION_HANDLER_TYPE ) ;
gh . returnValue ( ) ;
gh . endMethod ( ) ;","GeneratorAdapter gpc = new GeneratorAdapter ( Opcodes . ACC_PUBLIC , new org . objectweb . asm . commons . Method ( ""___getProxyClass"" , PROXY_CLASS_TYPE , EMPTY_TYPE_ARR ) , null , EMPTY_TYPE_ARR , cw ) ;

gpc . getStatic ( selfType , PROXY_CLASS_FIELD_NAME , PROXY_CLASS_TYPE ) ;
gpc . returnValue ( ) ;
gpc . endMethod ( ) ;",Type 3
135-1-2,src,org.jruby.compiler.impl,MethodBodyCompiler,issueBreakEvent,148,160,src,org.jruby.compiler.impl,MethodBodyCompiler,issueNextEvent,165,177,"if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;","if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopNext ( ) ;
else if ( inNestedMethod )

value . call ( this ) ;
invokeUtilityMethod ( ""nextJump"" , sig ( IRubyObject . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""nextLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;",Type 3
135-1-3,src,org.jruby.compiler.impl,MethodBodyCompiler,issueBreakEvent,148,160,src,org.jruby.compiler.impl,RootScopedBodyCompiler,issueBreakEvent,137,149,"if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;","if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;",Type 1
135-1-4,src,org.jruby.compiler.impl,MethodBodyCompiler,issueBreakEvent,148,160,src,org.jruby.compiler.impl,RootScopedBodyCompiler,issueNextEvent,153,165,"if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;","if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopNext ( ) ;
else if ( inNestedMethod )

value . call ( this ) ;
invokeUtilityMethod ( ""nextJump"" , sig ( IRubyObject . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""nextLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;",Type 3
135-2-3,src,org.jruby.compiler.impl,MethodBodyCompiler,issueNextEvent,165,177,src,org.jruby.compiler.impl,RootScopedBodyCompiler,issueBreakEvent,137,149,"if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopNext ( ) ;
else if ( inNestedMethod )

value . call ( this ) ;
invokeUtilityMethod ( ""nextJump"" , sig ( IRubyObject . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""nextLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;","if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;",Type 3
135-2-4,src,org.jruby.compiler.impl,MethodBodyCompiler,issueNextEvent,165,177,src,org.jruby.compiler.impl,RootScopedBodyCompiler,issueNextEvent,153,165,"if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopNext ( ) ;
else if ( inNestedMethod )
value . call ( this ) ;
invokeUtilityMethod ( ""nextJump"" , sig ( IRubyObject . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""nextLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;","if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopNext ( ) ;
else if ( inNestedMethod )
value . call ( this ) ;
invokeUtilityMethod ( ""nextJump"" , sig ( IRubyObject . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""nextLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;",Type 1
135-3-4,src,org.jruby.compiler.impl,RootScopedBodyCompiler,issueBreakEvent,137,149,src,org.jruby.compiler.impl,RootScopedBodyCompiler,issueNextEvent,153,165,"if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopBreak ( ) ;
else if ( inNestedMethod )
loadThreadContext ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakJump"" , sig ( IRubyObject . class , ThreadContext . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""breakLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;","if ( currentLoopLabels != null )
value . call ( this ) ;
issueLoopNext ( ) ;
else if ( inNestedMethod )

value . call ( this ) ;
invokeUtilityMethod ( ""nextJump"" , sig ( IRubyObject . class , IRubyObject . class ) ) ;
else
loadRuntime ( ) ;
value . call ( this ) ;
invokeUtilityMethod ( ""nextLocalJumpError"" , sig ( IRubyObject . class , Ruby . class , IRubyObject . class ) ) ;",Type 3
136-1-2,src,org.jruby.compiler.impl,StackBasedVariableCompiler,beginMethod,59,71,src,org.jruby.compiler.impl,StackBasedVariableCompiler,beginClass,92,104,"if ( scope . getNumberOfVariables ( ) > 0 )
int start = scope . getRequiredArgs ( ) ;
for ( int i = start ; i < scope . getNumberOfVariables ( ) ; i ++ )
methodCompiler . loadNil ( ) ;
assignLocalVariable ( i , false ) ;
tempVariableIndex += scope . getNumberOfVariables ( ) ;","if ( scope . getNumberOfVariables ( ) > 0 )
int start = scope . getRequiredArgs ( ) ;
for ( int i = start ; i < scope . getNumberOfVariables ( ) ; i ++ )
methodCompiler . loadNil ( ) ;
assignLocalVariable ( i , false ) ;
tempVariableIndex += scope . getNumberOfVariables ( ) ;",Type 1
137-2-3,src,org.jruby.internal.runtime.methods,JittedMethod,call,113,125,src,org.jruby.internal.runtime.methods,JittedMethod,call,130,142,"Ruby runtime = context . getRuntime ( ) ;
try
pre ( context , self , name , Block . NULL_BLOCK , 0 ) ;
return jitCompiledScript . __file__ ( context , self , Block . NULL_BLOCK ) ;","Ruby runtime = context . getRuntime ( ) ;
try
pre ( context , self , name , block , 0 ) ;
return jitCompiledScript . __file__ ( context , self , block ) ;",Type 2
139-1-2,src,org.jruby.internal.runtime.methods,JittedMethod,call,181,193,src,org.jruby.internal.runtime.methods,JittedMethod,call,198,210,"Ruby runtime = context . getRuntime ( ) ;
try
pre ( context , self , name , Block . NULL_BLOCK , 2 ) ;
return jitCompiledScript . __file__ ( context , self , arg0 , arg1 , Block . NULL_BLOCK ) ;","Ruby runtime = context . getRuntime ( ) ;
try
pre ( context , self , name , block , 2 ) ;
return jitCompiledScript . __file__ ( context , self , arg0 , arg1 , block ) ;",Type 2
140-1-2,src,org.jruby.internal.runtime.methods,JittedMethod,call,215,227,src,org.jruby.internal.runtime.methods,JittedMethod,call,232,244,"Ruby runtime = context . getRuntime ( ) ;
try
pre ( context , self , name , Block . NULL_BLOCK , 3 ) ;
return jitCompiledScript . __file__ ( context , self , arg0 , arg1 , arg2 , Block . NULL_BLOCK ) ;","Ruby runtime = context . getRuntime ( ) ;
try
pre ( context , self , name , block , 3 ) ;
return jitCompiledScript . __file__ ( context , self , arg0 , arg1 , arg2 , block ) ;",Type 2
143-1-2,src,org.jruby.ast,CallSpecialArgBlockNode,interpret,58,70,src,org.jruby.ast,CallSpecialArgBlockPassNode,interpret,58,70,"RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , receiver , block ) ;
case 1 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , receiver , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , receiver , block ) ;
case 1 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , receiver , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;",Type 1
143-1-3,src,org.jruby.ast,CallSpecialArgBlockNode,interpret,58,70,src,org.jruby.ast,FCallSpecialArgBlockNode,interpret,30,42,"RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , receiver , block ) ;
case 1 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , receiver , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . callIter ( context , self , self , block ) ;
case 1 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . callIter ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;",Type 2
143-1-4,src,org.jruby.ast,CallSpecialArgBlockNode,interpret,58,70,src,org.jruby.ast,FCallSpecialArgBlockPassNode,interpret,32,44,"RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , receiver , block ) ;
case 1 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , receiver , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , self , block ) ;
case 1 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;",Type 2
143-2-3,src,org.jruby.ast,CallSpecialArgBlockPassNode,interpret,58,70,src,org.jruby.ast,FCallSpecialArgBlockNode,interpret,30,42,"RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , receiver , block ) ;
case 1 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , receiver , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . callIter ( context , self , self , block ) ;
case 1 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . callIter ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;",Type 2
143-2-4,src,org.jruby.ast,CallSpecialArgBlockPassNode,interpret,58,70,src,org.jruby.ast,FCallSpecialArgBlockPassNode,interpret,32,44,"RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , receiver , block ) ;
case 1 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , receiver , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , receiver , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , self , block ) ;
case 1 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;",Type 2
143-3-4,src,org.jruby.ast,FCallSpecialArgBlockNode,interpret,30,42,src,org.jruby.ast,FCallSpecialArgBlockPassNode,interpret,32,44,"RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . callIter ( context , self , self , block ) ;
case 1 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . callIter ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . callIter ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;","RubyArray nodes = ( RubyArray ) arg ;
switch ( nodes . size ( ) )
case 0 :
return callAdapter . call ( context , self , self , block ) ;
case 1 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , block ) ;
case 2 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , block ) ;
case 3 :
return callAdapter . call ( context , self , self , nodes . eltInternal ( 0 ) , nodes . eltInternal ( 1 ) , nodes . eltInternal ( 2 ) , block ) ;
default :
return callAdapter . call ( context , self , self , nodes . toJavaArrayMaybeUnsafe ( ) , block ) ;",Type 2
