Pair ID,Source Folder 1,Package 1,Class 1,Method 1,Start Line 1,End Line 1,Source Folder 2,Package 2,Class 2,Method 2,Start Line 2,End Line 2,Left Code,Right Code,Clone Type
166-2-3,src,org.apache.jmeter.protocol.java.control.gui,BSFSamplerGui,init,98,112,src,org.apache.jmeter.protocol.java.control.gui,BeanShellSamplerGui,init,131,145,"setLayout ( new BorderLayout ( 0 , 5 ) ) ;
setBorder ( makeBorder ( ) ) ;
Box box = Box . createVerticalBox ( ) ;
box . add ( makeTitlePanel ( ) ) ;
box . add ( createLanguagePanel ( ) ) ;
box . add ( createFilenamePanel ( ) ) ;
box . add ( createParameterPanel ( ) ) ;
add ( box , BorderLayout . NORTH ) ;
JPanel panel = createScriptPanel ( ) ;
add ( panel , BorderLayout . CENTER ) ;
add ( Box . createVerticalStrut ( panel . getPreferredSize ( ) . height ) , BorderLayout . WEST ) ;","setLayout ( new BorderLayout ( 0 , 5 ) ) ;
setBorder ( makeBorder ( ) ) ;
Box box = Box . createVerticalBox ( ) ;
box . add ( makeTitlePanel ( ) ) ;
box . add ( createResetPanel ( ) ) ;
box . add ( createParameterPanel ( ) ) ;
box . add ( createFilenamePanel ( ) ) ;
add ( box , BorderLayout . NORTH ) ;
JPanel panel = createScriptPanel ( ) ;
add ( panel , BorderLayout . CENTER ) ;
add ( Box . createVerticalStrut ( panel . getPreferredSize ( ) . height ) , BorderLayout . WEST ) ;",Type 2
171-1-2,src,org.apache.jmeter.extractor.gui,RegexExtractorGui,modifyTestElement,105,114,src,org.apache.jmeter.modifiers.gui,CounterConfigGui,modifyTestElement,58,71,"super . configureTestElement ( extractor ) ;
if ( extractor instanceof RegexExtractor )
RegexExtractor regex = ( RegexExtractor ) extractor ;
regex . setUseField ( group . getSelection ( ) . getActionCommand ( ) ) ;
regex . setRefName ( refNameField . getText ( ) ) ;
regex . setRegex ( regexField . getText ( ) ) ;
regex . setTemplate ( templateField . getText ( ) ) ;
regex . setDefaultValue ( defaultField . getText ( ) ) ;
regex . setMatchNumber ( matchNumberField . getText ( ) ) ;

","
if ( c instanceof CounterConfig )
CounterConfig config = ( CounterConfig ) c ;

config . setVarName ( varNameField . getText ( ) ) ;
config . setEnd ( endField . getText ( ) ) ;
config . setFormat ( formatField . getText ( ) ) ;
config . setStart ( startField . getText ( ) ) ;
config . setIncrement ( incrField . getText ( ) ) ;
config . setIsPerUser ( perUserField . isSelected ( ) ) ;
super . configureTestElement ( c ) ;",Type 2
171-1-3,src,org.apache.jmeter.extractor.gui,RegexExtractorGui,modifyTestElement,105,114,src,org.apache.jmeter.protocol.http.control.gui,HttpTestSampleGui,modifyTestElement,80,94,"super . configureTestElement ( extractor ) ;

if ( extractor instanceof RegexExtractor )
RegexExtractor regex = ( RegexExtractor ) extractor ;
regex . setUseField ( group . getSelection ( ) . getActionCommand ( ) ) ;
regex . setRefName ( refNameField . getText ( ) ) ;
regex . setRegex ( regexField . getText ( ) ) ;
regex . setTemplate ( templateField . getText ( ) ) ;
regex . setDefaultValue ( defaultField . getText ( ) ) ;
regex . setMatchNumber ( matchNumberField . getText ( ) ) ;








","sampler . clear ( ) ;
urlConfigGui . modifyTestElement ( sampler ) ;








final HTTPSamplerBase samplerBase = ( HTTPSamplerBase ) sampler ;
if ( getImages . isSelected ( ) )
samplerBase . setImageParser ( true ) ;
else
sampler . removeProperty ( HTTPSamplerBase . IMAGE_PARSER ) ;
samplerBase . setMonitor ( isMon . isSelected ( ) ) ;
samplerBase . setMD5 ( useMD5 . isSelected ( ) ) ;
samplerBase . setEmbeddedUrlRE ( embeddedRE . getText ( ) ) ;
this . configureTestElement ( sampler ) ;",Type 3
171-1-4,src,org.apache.jmeter.extractor.gui,RegexExtractorGui,modifyTestElement,105,114,src,org.apache.jmeter.protocol.http.control.gui,SoapSamplerGui,modifyTestElement,72,81,"super . configureTestElement ( extractor ) ;
if ( extractor instanceof RegexExtractor )
RegexExtractor regex = ( RegexExtractor ) extractor ;
regex . setUseField ( group . getSelection ( ) . getActionCommand ( ) ) ;
regex . setRefName ( refNameField . getText ( ) ) ;
regex . setRegex ( regexField . getText ( ) ) ;
regex . setTemplate ( templateField . getText ( ) ) ;
regex . setDefaultValue ( defaultField . getText ( ) ) ;


regex . setMatchNumber ( matchNumberField . getText ( ) ) ;","this . configureTestElement ( s ) ;
if ( s instanceof SoapSampler )
SoapSampler sampler = ( SoapSampler ) s ;

sampler . setXmlFile ( soapXmlFile . getFilename ( ) ) ;
sampler . setURLData ( urlField . getText ( ) ) ;
sampler . setXmlData ( soapXml . getText ( ) ) ;
sampler . setSOAPAction ( soapAction . getText ( ) ) ;
sampler . setSendSOAPAction ( sendSoapAction . isSelected ( ) ) ;
sampler . setUseKeepAlive ( useKeepAlive . isSelected ( ) ) ;
",Type 2
171-1-5,src,org.apache.jmeter.extractor.gui,RegexExtractorGui,modifyTestElement,105,114,src,org.apache.jmeter.report.gui,ReportPageGui,modifyTestElement,121,129,"super . configureTestElement ( extractor ) ;






","super . configureTestElement ( element ) ;
ReportPage page = ( ReportPage ) element ;
page . setCSS ( cssURL . getText ( ) ) ;
page . setFooterURL ( footerURL . getText ( ) ) ;
page . setHeaderURL ( headerURL . getText ( ) ) ;
page . setIndex ( String . valueOf ( makeIndex . isSelected ( ) ) ) ;
page . setIntroduction ( introduction . getText ( ) ) ;
page . setTitle ( pageTitle . getText ( ) ) ;",Type 3
171-2-3,src,org.apache.jmeter.modifiers.gui,CounterConfigGui,modifyTestElement,58,71,src,org.apache.jmeter.protocol.http.control.gui,HttpTestSampleGui,modifyTestElement,80,94,"
if ( c instanceof CounterConfig )
CounterConfig config = ( CounterConfig ) c ;
config . setStart ( startField . getText ( ) ) ;
config . setEnd ( endField . getText ( ) ) ;
config . setIncrement ( incrField . getText ( ) ) ;
config . setVarName ( varNameField . getText ( ) ) ;
config . setFormat ( formatField . getText ( ) ) ;
config . setIsPerUser ( perUserField . isSelected ( ) ) ;









super . configureTestElement ( c ) ;","sampler . clear ( ) ;








urlConfigGui . modifyTestElement ( sampler ) ;
final HTTPSamplerBase samplerBase = ( HTTPSamplerBase ) sampler ;
if ( getImages . isSelected ( ) )
samplerBase . setImageParser ( true ) ;
else
sampler . removeProperty ( HTTPSamplerBase . IMAGE_PARSER ) ;
samplerBase . setMonitor ( isMon . isSelected ( ) ) ;
samplerBase . setMD5 ( useMD5 . isSelected ( ) ) ;
samplerBase . setEmbeddedUrlRE ( embeddedRE . getText ( ) ) ;
this . configureTestElement ( sampler ) ;",Type 3
171-2-4,src,org.apache.jmeter.modifiers.gui,CounterConfigGui,modifyTestElement,58,71,src,org.apache.jmeter.protocol.http.control.gui,SoapSamplerGui,modifyTestElement,72,81,"
if ( c instanceof CounterConfig )
CounterConfig config = ( CounterConfig ) c ;
config . setStart ( startField . getText ( ) ) ;
config . setEnd ( endField . getText ( ) ) ;
config . setIncrement ( incrField . getText ( ) ) ;
config . setVarName ( varNameField . getText ( ) ) ;
config . setFormat ( formatField . getText ( ) ) ;

config . setIsPerUser ( perUserField . isSelected ( ) ) ;
super . configureTestElement ( c ) ;","this . configureTestElement ( s ) ;
if ( s instanceof SoapSampler )
SoapSampler sampler = ( SoapSampler ) s ;
sampler . setURLData ( urlField . getText ( ) ) ;
sampler . setSOAPAction ( soapAction . getText ( ) ) ;
sampler . setXmlFile ( soapXmlFile . getFilename ( ) ) ;

sampler . setXmlData ( soapXml . getText ( ) ) ;
sampler . setSendSOAPAction ( sendSoapAction . isSelected ( ) ) ;
sampler . setUseKeepAlive ( useKeepAlive . isSelected ( ) ) ;
",Type 2
171-2-5,src,org.apache.jmeter.modifiers.gui,CounterConfigGui,modifyTestElement,58,71,src,org.apache.jmeter.report.gui,ReportPageGui,modifyTestElement,121,129,"super . configureTestElement ( c ) ;






","super . configureTestElement ( element ) ;
ReportPage page = ( ReportPage ) element ;
page . setCSS ( cssURL . getText ( ) ) ;
page . setFooterURL ( footerURL . getText ( ) ) ;
page . setHeaderURL ( headerURL . getText ( ) ) ;
page . setIndex ( String . valueOf ( makeIndex . isSelected ( ) ) ) ;
page . setIntroduction ( introduction . getText ( ) ) ;
page . setTitle ( pageTitle . getText ( ) ) ;",Type 3
171-3-4,src,org.apache.jmeter.protocol.http.control.gui,HttpTestSampleGui,modifyTestElement,80,94,src,org.apache.jmeter.protocol.http.control.gui,SoapSamplerGui,modifyTestElement,72,81,"sampler . clear ( ) ;








urlConfigGui . modifyTestElement ( sampler ) ;
final HTTPSamplerBase samplerBase = ( HTTPSamplerBase ) sampler ;
if ( getImages . isSelected ( ) )
samplerBase . setImageParser ( true ) ;
else
sampler . removeProperty ( HTTPSamplerBase . IMAGE_PARSER ) ;
samplerBase . setMonitor ( isMon . isSelected ( ) ) ;
samplerBase . setMD5 ( useMD5 . isSelected ( ) ) ;
samplerBase . setEmbeddedUrlRE ( embeddedRE . getText ( ) ) ;
this . configureTestElement ( sampler ) ;","
if ( s instanceof SoapSampler )
SoapSampler sampler = ( SoapSampler ) s ;
sampler . setURLData ( urlField . getText ( ) ) ;
sampler . setXmlData ( soapXml . getText ( ) ) ;
sampler . setXmlFile ( soapXmlFile . getFilename ( ) ) ;
sampler . setSOAPAction ( soapAction . getText ( ) ) ;
sampler . setSendSOAPAction ( sendSoapAction . isSelected ( ) ) ;
sampler . setUseKeepAlive ( useKeepAlive . isSelected ( ) ) ;









this . configureTestElement ( s ) ;",Type 3
171-3-5,src,org.apache.jmeter.protocol.http.control.gui,HttpTestSampleGui,modifyTestElement,80,94,src,org.apache.jmeter.report.gui,ReportPageGui,modifyTestElement,121,129,"sampler . clear ( ) ;

urlConfigGui . modifyTestElement ( sampler ) ;

final HTTPSamplerBase samplerBase = ( HTTPSamplerBase ) sampler ;



samplerBase . setMonitor ( isMon . isSelected ( ) ) ;
samplerBase . setMD5 ( useMD5 . isSelected ( ) ) ;
samplerBase . setEmbeddedUrlRE ( embeddedRE . getText ( ) ) ;

this . configureTestElement ( sampler ) ;","super . configureTestElement ( element ) ;
ReportPage page = ( ReportPage ) element ;

page . setCSS ( cssURL . getText ( ) ) ;

page . setFooterURL ( footerURL . getText ( ) ) ;
page . setIndex ( String . valueOf ( makeIndex . isSelected ( ) ) ) ;
page . setIntroduction ( introduction . getText ( ) ) ;


page . setHeaderURL ( headerURL . getText ( ) ) ;
page . setTitle ( pageTitle . getText ( ) ) ;
",Type 3
171-4-5,src,org.apache.jmeter.protocol.http.control.gui,SoapSamplerGui,modifyTestElement,72,81,src,org.apache.jmeter.report.gui,ReportPageGui,modifyTestElement,121,129,"this . configureTestElement ( s ) ;






","super . configureTestElement ( element ) ;
ReportPage page = ( ReportPage ) element ;
page . setCSS ( cssURL . getText ( ) ) ;
page . setFooterURL ( footerURL . getText ( ) ) ;
page . setHeaderURL ( headerURL . getText ( ) ) ;
page . setIndex ( String . valueOf ( makeIndex . isSelected ( ) ) ) ;
page . setIntroduction ( introduction . getText ( ) ) ;
page . setTitle ( pageTitle . getText ( ) ) ;",Type 3
174-1-2,src,org.apache.jmeter.gui,GuiPackage,getCurrentGui,224,236,src,org.apache.jmeter.gui,ReportGuiPackage,getCurrentGui,223,235,"try
updateCurrentNode ( ) ;
TestElement curNode = treeListener . getCurrentNode ( ) . getTestElement ( ) ;
JMeterGUIComponent comp = getGui ( curNode ) ;
comp . clearGui ( ) ;
log . debug ( ""Updating gui to new node"" ) ;
comp . configure ( curNode ) ;
currentNodeUpdated = false ;
return comp ;","try
updateCurrentNode ( ) ;
TestElement curNode = treeListener . getCurrentNode ( ) . getTestElement ( ) ;
JMeterGUIComponent comp = getGui ( curNode ) ;
comp . clearGui ( ) ;
log . debug ( ""Updating gui to new node"" ) ;
comp . configure ( curNode ) ;
currentNodeUpdated = false ;
return comp ;",Type 2
175-1-2,src,org.apache.jmeter.protocol.http.parser,HtmlParsingUtils,getParser,210,223,src,org.apache.jmeter.protocol.http.parser,JTidyHTMLParser,getTidyParser,193,203,"log . debug ( ""Start : getParser1"" ) ;
Tidy tidy = new Tidy ( ) ;
tidy . setCharEncoding ( org . w3c . tidy . Configuration . UTF8 ) ;
tidy . setQuiet ( true ) ;
tidy . setShowWarnings ( false ) ;
if ( log . isDebugEnabled ( ) )
log . debug ( ""getParser1 : tidy parser created - "" + tidy ) ;
log . debug ( ""End : getParser1"" ) ;
return tidy ;","log . debug ( ""Start : getParser"" ) ;
Tidy tidy = new Tidy ( ) ;
tidy . setCharEncoding ( org . w3c . tidy . Configuration . UTF8 ) ;
tidy . setQuiet ( true ) ;
tidy . setShowWarnings ( false ) ;
if ( log . isDebugEnabled ( ) )
log . debug ( ""getParser : tidy parser created - "" + tidy ) ;
log . debug ( ""End   : getParser"" ) ;
return tidy ;",Type 2
176-1-2,src,org.apache.jmeter.gui.action,ActionRouter,getAction,118,131,src,org.apache.jmeter.gui.action,ActionRouter,getAction,134,147,"Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;


if ( com . getClass ( ) . equals ( actionClass ) )
return com ;
return null ;","Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . getName ( ) . equals ( className ) )
return com ;


return null ;",Type 3
176-1-3,src,org.apache.jmeter.gui.action,ActionRouter,getAction,118,131,src,org.apache.jmeter.report.gui.action,ReportActionRouter,getAction,111,124,"Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . equals ( actionClass ) )
return com ;
return null ;","Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . equals ( actionClass ) )
return com ;
return null ;",Type 1
176-1-4,src,org.apache.jmeter.gui.action,ActionRouter,getAction,118,131,src,org.apache.jmeter.report.gui.action,ReportActionRouter,getAction,127,140,"Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;


if ( com . getClass ( ) . equals ( actionClass ) )
return com ;
return null ;","Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . getName ( ) . equals ( className ) )
return com ;


return null ;",Type 3
176-2-3,src,org.apache.jmeter.gui.action,ActionRouter,getAction,134,147,src,org.apache.jmeter.report.gui.action,ReportActionRouter,getAction,111,124,"Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;


if ( com . getClass ( ) . getName ( ) . equals ( className ) )
return com ;
return null ;","Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . equals ( actionClass ) )
return com ;


return null ;",Type 3
176-2-4,src,org.apache.jmeter.gui.action,ActionRouter,getAction,134,147,src,org.apache.jmeter.report.gui.action,ReportActionRouter,getAction,127,140,"Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . getName ( ) . equals ( className ) )
return com ;
return null ;","Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . getName ( ) . equals ( className ) )
return com ;
return null ;",Type 1
176-3-4,src,org.apache.jmeter.report.gui.action,ReportActionRouter,getAction,111,124,src,org.apache.jmeter.report.gui.action,ReportActionRouter,getAction,127,140,"Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;


if ( com . getClass ( ) . equals ( actionClass ) )
return com ;
return null ;","Set commandObjects = ( Set ) commands . get ( actionName ) ;
Iterator iter = commandObjects . iterator ( ) ;
while ( iter . hasNext ( ) )
try
Command com = ( Command ) iter . next ( ) ;
if ( com . getClass ( ) . getName ( ) . equals ( className ) )
return com ;


return null ;",Type 3
177-1-2,src,org.apache.jmeter.config.gui,ArgumentsPanel,deleteArgument,287,300,src,org.apache.jmeter.config.gui,SimpleConfigGui,deleteArgument,293,304,"if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;","if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;",Type 2
177-1-3,src,org.apache.jmeter.config.gui,ArgumentsPanel,deleteArgument,287,300,src,org.apache.jmeter.modifiers.gui,UserParametersGui,actionPerformed,254,267,"if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;","if ( tableModel . getRowCount ( ) == 0 )
deleteRowButton . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
paramTable . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;",Type 2
177-1-4,src,org.apache.jmeter.config.gui,ArgumentsPanel,deleteArgument,287,300,src,org.apache.jmeter.protocol.ldap.config.gui,LDAPArgumentsPanel,deleteArgument,254,267,"if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;","if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;",Type 1
177-2-3,src,org.apache.jmeter.config.gui,SimpleConfigGui,deleteArgument,293,304,src,org.apache.jmeter.modifiers.gui,UserParametersGui,actionPerformed,254,267,"if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;","if ( tableModel . getRowCount ( ) == 0 )
deleteRowButton . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
paramTable . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;",Type 2
177-2-4,src,org.apache.jmeter.config.gui,SimpleConfigGui,deleteArgument,293,304,src,org.apache.jmeter.protocol.ldap.config.gui,LDAPArgumentsPanel,deleteArgument,254,267,"if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;","if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;",Type 2
177-3-4,src,org.apache.jmeter.modifiers.gui,UserParametersGui,actionPerformed,254,267,src,org.apache.jmeter.protocol.ldap.config.gui,LDAPArgumentsPanel,deleteArgument,254,267,"if ( tableModel . getRowCount ( ) == 0 )
deleteRowButton . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
paramTable . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;","if ( tableModel . getRowCount ( ) == 0 )
delete . setEnabled ( false ) ;
else
int rowToSelect = rowSelected ;
if ( rowSelected >= tableModel . getRowCount ( ) )
rowToSelect = rowSelected - 1 ;
table . setRowSelectionInterval ( rowToSelect , rowToSelect ) ;",Type 2
178-1-2,src,org.apache.jmeter.gui,MainFrame,createToolBar,425,434,src,org.apache.jmeter.report.writers.gui,HTMLReportWriterGui,init,61,74,"

Box toolPanel = new Box ( BoxLayout . X_AXIS ) ;
toolPanel . add ( Box . createRigidArea ( new Dimension ( 10 , 15 ) ) ) ;

toolPanel . add ( Box . createGlue ( ) ) ;
toolPanel . add ( activeThreads ) ;

toolPanel . add ( new JLabel ( "" / "" ) ) ;

toolPanel . add ( totalThreads ) ;

toolPanel . add ( Box . createRigidArea ( new Dimension ( 10 , 15 ) ) ) ;

toolPanel . add ( runningIndicator ) ;

return toolPanel ;
","setLayout ( new BorderLayout ( 10 , 10 ) ) ;
setBorder ( makeBorder ( ) ) ;
JPanel pane = new JPanel ( ) ;

setBackground ( Color . white ) ;


pane . setLayout ( new BorderLayout ( 10 , 10 ) ) ;

pane . setBackground ( Color . white ) ;

pane . add ( this . getNamePanel ( ) , BorderLayout . NORTH ) ;

outputDirectory . setBackground ( Color . white ) ;

pane . add ( outputDirectory , BorderLayout . SOUTH ) ;

add ( pane , BorderLayout . NORTH ) ;",Type 3
179-1-2,src,org.apache.jmeter.gui.action,Start,doAction,68,81,src,org.apache.jmeter.report.gui.action,ReportStart,doAction,59,72,"if ( e . getActionCommand ( ) . equals ( ActionNames . ACTION_START ) )
popupShouldSave ( e ) ;
startEngine ( ) ;
else if ( e . getActionCommand ( ) . equals ( ActionNames . ACTION_STOP ) )
if ( engine != null )
GuiPackage . getInstance ( ) . getMainFrame ( ) . showStoppingMessage ( """" ) ;
engine . stopTest ( ) ;
engine = null ;
else if ( e . getActionCommand ( ) . equals ( ActionNames . ACTION_SHUTDOWN ) )
if ( engine != null )
GuiPackage . getInstance ( ) . getMainFrame ( ) . showStoppingMessage ( """" ) ;
engine . askThreadsToStop ( ) ;
engine = null ;","if ( e . getActionCommand ( ) . equals ( ActionNames . ACTION_START ) )
popupShouldSave ( e ) ;
startEngine ( ) ;
else if ( e . getActionCommand ( ) . equals ( ActionNames . ACTION_STOP ) )
if ( engine != null )
ReportGuiPackage . getInstance ( ) . getMainFrame ( ) . showStoppingMessage ( """" ) ;
engine . stopTest ( ) ;
engine = null ;
else if ( e . getActionCommand ( ) . equals ( ActionNames . ACTION_SHUTDOWN ) )
if ( engine != null )
ReportGuiPackage . getInstance ( ) . getMainFrame ( ) . showStoppingMessage ( """" ) ;
engine . askThreadsToStop ( ) ;
engine = null ;",Type 2
180-1-2,src,org.apache.jmeter.gui.action,Remove,doAction,58,68,src,org.apache.jmeter.report.gui.action,ReportRemove,doAction,55,68,"ActionRouter . getInstance ( ) . actionPerformed ( new ActionEvent ( e . getSource ( ) , e . getID ( ) , ActionNames . CHECK_REMOVE ) ) ;
GuiPackage guiPackage = GuiPackage . getInstance ( ) ;

JMeterTreeNode [ ] nodes = guiPackage . getTreeListener ( ) . getSelectedNodes ( ) ;
TreePath newTreePath = guiPackage . getTreeListener ( ) . removedSelectedNode ( ) ;
for ( int i = nodes . length - 1 ; i >= 0 ; i -- )
removeNode ( nodes [ i ] ) ;
guiPackage . getTreeListener ( ) . getJTree ( ) . setSelectionPath ( newTreePath ) ;
guiPackage . updateCurrentGui ( ) ;","ReportActionRouter . getInstance ( ) . actionPerformed ( new ActionEvent ( e . getSource ( ) , e . getID ( ) , ReportCheckDirty . REMOVE ) ) ;
ReportGuiPackage guiPackage = ReportGuiPackage . getInstance ( ) ;
ReportTreeNode [ ] nodes = guiPackage . getTreeListener ( ) . getSelectedNodes ( ) ;

TreePath newTreePath = guiPackage . getTreeListener ( ) . removedSelectedNode ( ) ;
for ( int i = nodes . length - 1 ; i >= 0 ; i -- )
removeNode ( nodes [ i ] ) ;
guiPackage . getTreeListener ( ) . getJTree ( ) . setSelectionPath ( newTreePath ) ;
guiPackage . updateCurrentGui ( ) ;",Type 2
181-1-2,src,org.apache.jmeter.gui.action,Paste,doAction,59,72,src,org.apache.jmeter.report.gui.action,ReportPaste,doAction,53,65,"for ( int i = 0 ; i < draggedNodes . length ; i ++ )
if ( draggedNodes [ i ] != null )

addNode ( currentNode , draggedNodes [ i ] ) ;","for ( int i = 0 ; i < draggedNodes . length ; i ++ )
if ( draggedNodes [ i ] != null )
ReportGuiPackage . getInstance ( ) . getTreeModel ( ) . insertNodeInto ( draggedNodes [ i ] , currentNode , currentNode . getChildCount ( ) ) ;
",Type 2
183-1-2,src,org.apache.jmeter.reporters,FileReporter,getMax,165,178,src,org.apache.jmeter.reporters,FileReporter,getMin,184,197,"float maxValue = 0 ;
for ( int t = 0 ; t < keys . size ( ) ; t ++ )
String key = ( String ) keys . elementAt ( t ) ;
Vector temp = ( Vector ) data . get ( key ) ;
for ( int j = 0 ; j < temp . size ( ) ; j ++ )
float f = ( ( Integer ) temp . elementAt ( j ) ) . intValue ( ) ;
maxValue = Math . max ( f , maxValue ) ;
return ( float ) ( maxValue + maxValue * 0.1 ) ;","float minValue = 9999999 ;
for ( int t = 0 ; t < keys . size ( ) ; t ++ )
String key = ( String ) keys . elementAt ( t ) ;
Vector temp = ( Vector ) data . get ( key ) ;
for ( int j = 0 ; j < temp . size ( ) ; j ++ )
float f = ( ( Integer ) temp . elementAt ( j ) ) . intValue ( ) ;
minValue = Math . min ( f , minValue ) ;
return ( float ) ( minValue - minValue * 0.1 ) ;",Type 2
184-1-2,src,org.apache.jmeter.gui.action,ActionRouter,populateCommandMap,274,286,src,org.apache.jmeter.report.gui.action,ReportActionRouter,populateCommandMap,267,280,"if ( strClassName . startsWith ( ""org.apache.jmeter.gui"" ) )
commandClass = Class . forName ( strClassName ) ;
if ( ! Modifier . isAbstract ( commandClass . getModifiers ( ) ) )
command = ( Command ) commandClass . newInstance ( ) ;
Iterator iter = command . getActionNames ( ) . iterator ( ) ;
while ( iter . hasNext ( ) )
String commandName = ( String ) iter . next ( ) ;
Set commandObjects = ( Set ) commands . get ( commandName ) ;
if ( commandObjects == null )
commandObjects = new HashSet ( ) ;
commands . put ( commandName , commandObjects ) ;
commandObjects . add ( command ) ;","if ( strClassName . startsWith ( ""org.apache.jmeter.report.gui.action"" ) )
commandClass = Class . forName ( strClassName ) ;
if ( ! Modifier . isAbstract ( commandClass . getModifiers ( ) ) )
command = ( Command ) commandClass . newInstance ( ) ;
Iterator iter = command . getActionNames ( ) . iterator ( ) ;
while ( iter . hasNext ( ) )
String commandName = ( String ) iter . next ( ) ;
Set commandObjects = ( Set ) commands . get ( commandName ) ;
if ( commandObjects == null )
commandObjects = new HashSet ( ) ;
commands . put ( commandName , commandObjects ) ;
commandObjects . add ( command ) ;",Type 2
