Pair ID,Source Folder 1,Package 1,Class 1,Method 1,Start Line 1,End Line 1,Source Folder 2,Package 2,Class 2,Method 2,Start Line 2,End Line 2,Left Code,Right Code,Clone Type
237-4-15,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeByte,keyTyped,331,349,plugins/derby/src,net.sourceforge.squirrel_sql.plugins.derby.types,DerbyClobDataTypeComponent,keyTyped,383,400,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeByte . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeByte . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeByte . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DerbyClobDataTypeComponent . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DerbyClobDataTypeComponent . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DerbyClobDataTypeComponent . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-6,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-7,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDouble,keyTyped,374,392,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDouble . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDouble . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDouble . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-8,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeFloat,keyTyped,376,394,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeFloat . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeFloat . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeFloat . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-9,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeInteger,keyTyped,340,358,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeInteger . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeInteger . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeInteger . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-10,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeLong,keyTyped,330,348,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeLong . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeLong . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeLong . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-11,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeShort,keyTyped,331,349,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeShort . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeShort . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeShort . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-12,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeString,keyTyped,495,515,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeString . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeString . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) == 0 )
DataTypeString . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-13,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeTime,keyTyped,434,452,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeTime . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeTime . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeTime . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-14,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeTimestamp,keyTyped,450,468,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeTimestamp . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeTimestamp . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeTimestamp . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-5-15,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeClob,keyTyped,465,483,plugins/derby/src,net.sourceforge.squirrel_sql.plugins.derby.types,DerbyClobDataTypeComponent,keyTyped,383,400,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeClob . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeClob . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeClob . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DerbyClobDataTypeComponent . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DerbyClobDataTypeComponent . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DerbyClobDataTypeComponent . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-7,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDouble,keyTyped,374,392,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDouble . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDouble . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDouble . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-8,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeFloat,keyTyped,376,394,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeFloat . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeFloat . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeFloat . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-9,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeInteger,keyTyped,340,358,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeInteger . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeInteger . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeInteger . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-10,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeLong,keyTyped,330,348,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeLong . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeLong . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeLong . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-11,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeShort,keyTyped,331,349,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeShort . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeShort . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeShort . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-12,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeString,keyTyped,495,515,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeString . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeString . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) == 0 )
DataTypeString . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-13,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeTime,keyTyped,434,452,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeTime . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeTime . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeTime . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-14,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeTimestamp,keyTyped,450,468,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeTimestamp . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeTimestamp . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeTimestamp . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-6-15,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDate,keyTyped,445,463,plugins/derby/src,net.sourceforge.squirrel_sql.plugins.derby.types,DerbyClobDataTypeComponent,keyTyped,383,400,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDate . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDate . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDate . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DerbyClobDataTypeComponent . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DerbyClobDataTypeComponent . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DerbyClobDataTypeComponent . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-7-8,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDouble,keyTyped,374,392,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeFloat,keyTyped,376,394,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDouble . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDouble . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDouble . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeFloat . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeFloat . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeFloat . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
237-7-9,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeDouble,keyTyped,374,392,fw/src,net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent,DataTypeInteger,keyTyped,340,358,"if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeDouble . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeDouble . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeDouble . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;","if ( text . equals ( ""<null>"" ) )
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
DataTypeInteger . this . _textComponent . restoreText ( ) ;
e . consume ( ) ;
else
DataTypeInteger . this . _textComponent . updateText ( """" ) ;
else
if ( ( c == KeyEvent . VK_BACK_SPACE ) || ( c == KeyEvent . VK_DELETE ) )
if ( text . length ( ) <= 1 )
DataTypeInteger . this . _textComponent . updateText ( ""<null>"" ) ;
e . consume ( ) ;",Type 2
